variable_name,variable_value,variable_label
q45020,1554,Commercial - Kaiser Foundation Health Plan of Washington (HMO)-WA
q45020,1555,"Commercial - Kaiser Foundation Health Plan of Washington Options, Inc. (PPO)-WA"
q45020,1556,Commercial - LifeWise Health Plan of Washington (PPO)-WA
q45020,1557,Commercial - Premera Blue Cross (PPO)-WA
q45020,1558,Commercial - Providence Health Plans - Oregon (PPO)-WA
q45020,1559,Commercial - Regence BlueCross BlueShield of Oregon (PPO)-WA
q45020,1560,Commercial - Regence BlueShield (Washington) (PPO)-WA
q45020,1561,Commercial - Regence BlueShield of Idaho (PPO)-WA
q45020,1562,"Commercial - United Healthcare Services, Inc (Washington) (PPO)-WA"
q45020,1563,Commercial - UnitedHealthcare Insurance Company (Washington) (PPO)-WA
q45020,1564,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-WA"
q45020,1565,"Medicaid - AMERIGROUP Washington, Inc. (HMO)-WA"
q45020,1566,Medicaid - Community Health Plan of Washington (HMO)-WA
q45020,1567,Medicaid - Coordinated Care Health Plan (HMO)-WA
q45020,1568,"Medicaid - Molina Healthcare of Washington, Inc. (HMO)-WA"
q45020,1569,"Medicaid - UnitedHealthcare of Washington, Inc d/b/a UnitedHealthcare Community Plan, Inc (WA) (HMO)-WA"
q45020,1570,Medicare - Aetna Life Insurance Company (Washington) (PPO)-WA
q45020,1571,Medicare - Asuris Northwest Health (PPO)-WA
q45020,1572,Medicare - Community Health Plan of Washington (HMO)-WA
q45020,1573,"Medicare - Health Alliance Northwest Health Plan, Inc. (HMO)-WA"
q45020,1574,Medicare - Humana Insurance Company (PPO)-WA
q45020,1575,"Medicare - Kaiser Foundation Health Plan of the Northwest, Inc. (HMO)-WA"
q45020,1576,Medicare - Kaiser Foundation Health Plan of Washington (HMO)-WA
q45020,1577,"Medicare - Molina Healthcare of Washington, Inc. (HMO)-WA"
q45020,1578,Medicare - Premera Blue Cross (HMO/POS)-WA
q45020,1579,Medicare - Providence Health Assurance (HMO/POS)-WA
q45020,1580,Medicare - Regence BlueShield (Washington) (HMO)-WA
q45020,1581,Medicare - Regence BlueShield (Washington) (PPO)-WA
q45020,1582,"Medicare - Sierra Health and Life Insurance Company, Inc. (ID,OR,WA) (PPO)-WA"
q45020,1583,Medicare - Soundpath Health (HMO)-WA
q45020,1584,Medicare - UnitedHealthcare Insurance Company - Oregon / Washington (HMO)-WA
q45020,1585,Medicare - UnitedHealthcare Insurance Company (Washington) (HMO)-WA
q45020,1586,Commercial - Aetna Life Insurance Company (Wisconsin) (PPO/EPO)-WI
q45020,1587,"Commercial - Aspirus Arise Health Plan of Wisconsin, Inc. (HMO)-WI"
q45020,1588,"Commercial - Aspirus Arise Health Plan of Wisconsin, Inc. (POS)-WI"
q45020,1589,Commercial - Blue Cross and Blue Shield of Wisconsin dba Anthem Blue Cross and Blue Shield in Wisconsin (PPO)-WI
q45020,1590,Commercial - Cigna Health and Life Insurance Company - Wisconsin (PPO)-WI
q45020,1591,Commercial - Common Ground Healthcare Cooperative (PPO)-WI
q45020,1592,Commercial - Compass Rose Health Plan (PPO)-WI
q45020,1593,Commercial - Compcare Health Services Insurance Corporation dba Anthem Blue Cross and Blue Shield in Wisconsin (HMO/POS)-WI
q45020,1594,Commercial - Connecticut General Life Insurance Company - Wisconsin (PPO)-WI
q45020,1595,"Commercial - Dean Health Plan, Inc. (HMO)-WI"
q45020,1596,Commercial - Group Health Cooperative of Eau Claire (HMO)-WI
q45020,1597,Commercial - Group Health Cooperative of South Central Wisconsin (HMO)-WI
q45020,1598,"Commercial - Gundersen Health Plan, Inc. (HMO)-WI"
q45020,1599,Commercial - Health Tradition Health Plan (HMO)-WI
q45020,1600,Commercial - HealthPartners Administrators Inc. (HMO/POS/PPO)-WI
q45020,1601,"Commercial - HealthPartners, Inc. (HMO/POS/PPO)-WI"
q45020,1602,Commercial - Humana Insurance Company (Wisconsin) (PPO)-WI
q45020,1603,Commercial - Humana Wisconsin Health Organization Insurance Corporation (Wisconsin) (HMO/POS)-WI
q45020,1604,Commercial - Medica Health Plans of Wisconsin (MHPW) (PPO)-WI
q45020,1605,Commercial - Medica Insurance Company (MIC) (PPO)-WI
q45020,1606,Commercial - Medica Self-Insured (MSI) (PPO)-WI
q45020,1607,Commercial - Medical Associates Clinic Health Plan of Wisconsin dba Medical Associates Health Plans (HMO/POS)-WI
q45020,1608,"Commercial - MercyCare HMO, Inc d/b/a/ MercyCare Health Plans (HMO)-WI"
q45020,1609,Commercial - Network Health Plan (HMO/POS)-WI
q45020,1610,Commercial - Physicians Plus Insurance Corporation (HMO/POS)-WI
q45020,1611,"Commercial - Security Health Plan of Wisconsin, Inc (HMO/POS/EPO)-WI"
q45020,1612,"Commercial - United Healthcare Services, Inc (Wisconsin) (PPO)-WI"
q45020,1613,Commercial - UnitedHealthcare Insurance Company (Wisconsin) (PPO)-WI
q45020,1614,"Commercial - UnitedHealthcare of Wisconsin, Inc. (HMO/POS)-WI"
q45020,1615,Commercial - Unity Health Plans Insurance Corporation (HMO/POS)-WI
q45020,1616,Commercial - WEA Insurance Corporation (PPO)-WI
q45020,1617,Commercial - Wisconsin Collaborative Insurance Company (POS)-WI
q45020,1618,"Commercial - WPS Health Plan, Inc. (HMO/POS)-WI"
q45020,1619,"Medicaid - Care Wisconsin Health Plan, Inc. (HMO)-WI"
q45020,1620,Medicaid - Children's Community Health Plan (HMO)-WI
q45020,1621,Medicaid - Compcare Health Services Insurance Corporation dba Anthem Blue Cross and Blue Shield in Wisconsin (HMO)-WI
q45020,1622,"Medicaid - Dean Health Plan, Inc. (HMO)-WI"
q45020,1623,Medicaid - Group Health Cooperative of Eau Claire (HMO)-WI
q45020,1624,"Medicaid - Gundersen Health Plan, Inc. (HMO)-WI"
q45020,1625,Medicaid - Health Tradition Health Plan (HMO)-WI
q45020,1626,Medicaid - Independent Care Health Plan (HMO)-WI
q45020,1627,Medicaid - Managed Health Services Insurance Corp. (HMO)-WI
q45020,1628,"Medicaid - MercyCare HMO, Inc d/b/a/ MercyCare Health Plans (HMO)-WI"
q45020,1629,Medicaid - Molina Healthcare of Wisconsin (HMO)-WI
q45020,1630,Medicaid - Network Health Plan (HMO)-WI
q45020,1631,Medicaid - Physicians Plus Insurance Corporation (HMO)-WI
q45020,1632,"Medicaid - Security Health Plan of Wisconsin, Inc (HMO)-WI"
q45020,1633,Medicaid - Trilogy Health Insurance (HMO)-WI
q45020,1634,"Medicaid - UnitedHealthcare of Wisconsin, Inc. d/b/a UnitedHealthcare Community Plan (HMO)-WI"
q45020,1635,Medicaid - Unity Health Plans Insurance Corporation (HMO)-WI
q45020,1636,Medicare - Aetna Life Insurance Company (Wisconsin) (PPO)-WI
q45020,1637,Medicare - Care Improvement Plus Wisconsin Insurance Company (PPO)-WI
q45020,1638,Medicare - Care Improvement Plus Wisconsin Insurance Company (HMO)-WI
q45020,1639,"Medicare - Care Wisconsin Health Plan, Inc. (HMO)-WI"
q45020,1640,"Medicare - Community Care Health Plan, Inc. (HMO)-WI"
q45020,1641,Medicare - Compcare Health Services Insurance Corporation dba Anthem Blue Cross and Blue Shield in Wisconsin (PPO)-WI
q45020,1642,"Medicare - Dean Health Plan, Inc. (HMO/POS)-WI"
q45020,1643,"Medicare - Dean Health Plan, Inc. (HMO)-WI"
q45020,1644,"Medicare - Group Health Plan, Inc. (HMO)-WI"
q45020,1645,"Medicare - Gundersen Health Plan, Inc. (HMO)-WI"
q45020,1646,Medicare - Humana Insurance Company (PPO)-WI
q45020,1647,Medicare - Humana Insurance Company (Illinois and Wisconsin) (PPO)-WI
q45020,1648,Medicare - Humana Wisconsin Health Organization Insurance Corporation (Wisconsin) (HMO)-WI
q45020,1649,Medicare - Independent Care Health Plan (HMO)-WI
q45020,1650,Medicare - Managed Health Services Insurance Corp. (HMO)-WI
q45020,1651,Medicare - Medica Health Plans (MHP) (HMO)-WI
q45020,1652,Medicare - Medical Associates Clinic Health Plan of Wisconsin dba Medical Associates Health Plans (HMO)-WI
q45020,1653,Medicare - Molina Healthcare of Wisconsin (HMO)-WI
q45020,1654,Medicare - Network Health Insurance Corporation (NHIC) (PPO)-WI
q45020,1655,"Medicare - Security Health Plan of Wisconsin, Inc (HMO/POS)-WI"
q45020,1656,"Medicare - Sierra Health and Life Insurance Company, Inc. (WI,MN) (PPO)-WI"
q45020,1657,"Medicare - UnitedHealthcare Insurance Company (IN,IL,MI,MN,OH,WI) (PPO)-WI"
q45020,1658,"Medicare - UnitedHealthcare of Wisconsin, Inc (HMO/POS)-WI"
q45020,1659,Commercial - Aetna Health Inc. (Pennsylvania) - West Virginia (HMO/POS)-WV
q45020,1660,Commercial - Aetna Life Insurance Company (West Virginia) (PPO/EPO)-WV
q45020,1661,Commercial - Compass Rose Health Plan (PPO)-WV
q45020,1662,"Commercial - Highmark West Virginia, Inc. (PPO)-WV"
q45020,1663,"Commercial - Optimum Choice, Inc. (HMO/POS)-WV"
q45020,1664,"Commercial - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (HMO)-WV"
q45020,1665,"Medicaid - Coventry Health Care of West Virginia, Inc. d/b/a Aetna Better Health of West Virginia (HMO)-WV"
q45020,1666,"Medicaid - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (HMO)-WV"
q45020,1667,Medicaid - UNICARE Health Plan of West Virginia (HMO)-WV
q45020,1668,"Medicaid - West Virginia Family Health Plan, Inc. d/b/a West Virginia Family Health (WVFH) (HMO)-WV"
q45020,1669,Medicare - Aetna Health Inc. (Pennsylvania) - West Virginia (HMO)-WV
q45020,1670,Medicare - Aetna Life Insurance Company (West Virginia) (PPO)-WV
q45020,1671,Medicare - Coventry Health and Life Insurance Company (Iowa) (PPO)-WV
q45020,1672,"Medicare - Coventry Health Care of West Virginia, Inc (HMO)-WV"
q45020,1673,Medicare - Highmark Senior Solutions Company (PPO)-WV
q45020,1674,"Medicare - Humana Benefit Plan of Illinois, Inc. (PPO)-WV"
q45020,1675,Medicare - Humana Insurance Company (PPO)-WV
q45020,1676,"Medicare - Sierra Health and Life Insurance Company, Inc.-(DC,DE,MD,VA,WV) (PPO)-WV"
q45020,1677,"Medicare - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (PPO)-WV"
q45020,1678,"Medicare - The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan (HMO)-WV"
q45020,1679,"Medicare - UnitedHealthcare Insurance Company (DC,DE,MD,PA,VA,WV) (PPO)-WV"
q45020,1680,Commercial - Aetna Life Insurance Company (Wyoming) (PPO/EPO)-WY
q45020,1681,Commercial - Compass Rose Health Plan (PPO)-WY
q45020,1682,"Commercial - United HealthCare Services, Inc. (Wyoming) (PPO)-WY"
q45020,1683,Commercial - UnitedHealthcare Insurance Company (Wyoming) (PPO)-WY
q45020,1684,"Commercial - UnitedHealthcare Military & Veterans Services, LLC (POS)-WY"
q45020,1685,"Medicare - Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) (PPO)-WY"
q45020,9999,I cannot find my current plan-
q45030,0,<1
q45030,1,1
q45030,2,2
q45030,3,3
q45030,4,4
q45030,5,5
q45030,6,6
q45030,7,7
q45030,8,8
q45030,9,9
q45030,10,>9
q45040,0,No change
q45040,1,Once
q45040,2,Twice
q45040,3,3 times
q45040,4,4 times
q45040,5,5 times
q45040,6,6 or more times
q45050,1,Me
q45050,2,Spouse or partner
q45050,3,Parent
q45050,4,Other
q45050,5,Don't know
q45060,1,1
q45060,2,2
q45060,3,3
q45060,4,4
q45060,5,5
q45060,6,6
q45060,7,7
q45060,8,8
q45060,9,9
q45060,10,>9
q45070,1,Enter amount for one month
q45070,2,"Premium is part of employment benefits, I don't know the amount"
q45070,3,Don't know
q45080,1,Enter Amount  for last year
q45080,2,Do not have a deductible
q45080,3,Don't know
q45090,1,Yes
q45090,2,No
q45090,3,Don't know
q45100,1,1
q45100,2,2
q45100,3,3
q45100,4,4
q45100,5,5
q45100,6,6
q45100,7,7
q45100,8,8
q45100,9,9
q45100,10,10
q45100,11,11
q45100,13,Don't Know
q45110,1,Enter percentage insurance pays/percentage you pay
q45110,2,Do not have a coinsurance
q45110,3,Don't know
q45120,1,Enter Amount  (in dollars) for last year
q45120,2,Don't know
q45130,1,Enter Amount  per visit
q45130,2,Do not have a copay
q45130,3,Don't know
q45140,1,Enter Amount for last year
q45140,2,Don't know
q45150,0,0
q45150,1,1
q45150,2,2
q45150,3,3
q45150,4,4
q45150,5,5
q45150,6,6
q45150,7,7
q45150,8,8
q45150,9,9
q45150,10,10
q45150,11,11
q45150,12,12
q45150,13,>12
q45150,14,Don't know
q45160,0,0
q45160,1,1
q45160,2,2
q45160,3,3
q45160,4,4
q45160,5,5
q45160,6,6
q45160,7,7
q45160,8,8
q45160,9,9
q45160,10,10
q45160,11,11
q45160,12,12
q45160,13,>12
q45160,14,Don't know
q45170,0,0
q45170,1,1
q45170,2,2
q45170,3,3
q45170,4,4
q45170,5,5
q45170,6,6
q45170,7,7
q45170,8,8
q45170,9,9
q45170,10,10
q45170,11,11
q45170,12,12
q45170,13,>12
q45170,14,Don't know
q45180,1,Yes
q45180,2,No
q45180,3,Don't know
q45190,1,Yes
q45190,2,No
q45190,3,Don't know
q45200,1,Yes
q45200,2,No
q45200,3,Don't know
q45210,1,Yes
q45210,2,No
q45210,3,Don't know
q45230,1,Yes
q45230,2,No
q45230,3,Don't know
q45240,1,Enter number of weeks
q45240,2,Don't know
q45250,1,Yes
q45250,2,No
q45250,3,Don't know
q45260,1,Yes
q45260,2,No
q45260,3,Don't know
q45270,1,No difficulty
q45270,2,Minor difficulty
q45270,3,Major difficulty
q45270,4,Not able to get coverage
q45270,5,Don't know
q45280,1,Yes
q45280,2,No
q45280,3,Don't know
q45290,1,No difficulty
q45290,2,Minor difficulty
q45290,3,Major difficulty
q45290,4,Not able to get coverage
q45290,5,Don't know
q45300,1,Yes
q45300,2,No
q45300,3,Don't know
q45310,1,No difficulty
q45310,2,Minor difficulty
q45310,3,Major difficulty
q45310,4,Not able to get coverage
q45310,5,Don't know
q45320,1,Infusion
q45320,2,Injection
q45320,3,Both infusion and injection
q45320,4,Don't know
q45330,1,Yes
q45330,2,No
q45330,3,Don't know
q45340,1,Yes
q45340,2,No
q45340,3,Don't know
q45350,1,Insurance denied
q45350,2,Co-payment was unmanageable
q45350,3,Did not qualify for assistance from the manufacturer
q45350,4,Other
q45350,5,Don't know
q45360,1,Yes
q45360,2,No
q45360,3,Don't know
q45370,1,No difficulty
q45370,2,Minor difficulty
q45370,3,Major difficulty
q45370,4,Not able to get coverage
q45370,5,Don't know
q45380,1,Yes
q45380,2,No
q45380,3,Don't know
q45390,1,Enter number of weeks
q45390,2,Don't know
q45400,1,Enter number of times
q45400,2,Don't know
q45410,1,Remicade
q45410,2,Humira
q45410,3,Cimzia
q45410,4,Simponi
q45410,5,Entyvio
q45410,6,Tysabri
q45410,7,Stelara
q45410,8,Don't know
q45420,1,Denial by same insurer (after prior approval)
q45420,2,Slow re-approval/ prior authorization renewal
q45420,3,Gap when I changed insurance
q45420,4,Lost insurance for a while
q45420,5,Other
q45420,6,Don't know
q45430,1,Yes
q45430,2,No
q45430,3,Never tested
q45430,4,Don't know
q45440,1,Yes
q45440,2,No
q45440,3,Don't know
q45450,1,Highly unsatisfied
q45450,2,Moderately unsatisfied
q45450,3,Somewhat unsatisfied
q45450,4,Neutral
q45450,5,Somewhat satisfied
q45450,6,Moderately satisfied
q45450,7,Highly satisfied
q45450,8,Don't know
q45460,1,Yes
q45460,2,No
q45460,3,Don't know
q45470,1,Yes
q45470,2,No
q45490,1,"Less than $13,000"
q45490,2,"$13,001 - $23,000"
q45490,3,"$23,001 - $32,000"
q45490,4,"$32,001 - $44,000"
q45490,5,"$44,001 - $54,000"
q45490,6,"$54,001 - $71,000"
q45490,7,"$71,001 - $89,000"
q45490,8,"$89,001 - $116,000"
q45490,9,"$116,001 - $160,000"
q45490,10,"More than $160,000"
q45490,11,Don't know/choose not to answer
q45500,1,Yes
q45500,2,No
q45500,3,Don't know
q590,0,--- Please select a country ---
q590,1,Andorra
q590,2,United Arab Emirates
q590,3,Afghanistan
q590,4,Antigua and Barbuda
q590,5,Anguilla
q590,6,Albania
q590,7,Armenia
q590,8,Netherlands Antilles
q590,9,Angola
q590,10,Antarctica
q590,11,Argentina
q590,13,Austria
q590,14,Australia
q590,15,Aruba
q590,16,&Aring;land Islands
q590,17,Azerbaijan
q590,18,Bosnia and Herzegovina
q590,19,Barbados
q590,20,Bangladesh
q590,21,Belgium
q590,22,Burkina Faso
q590,23,Bulgaria
q590,24,Bahrain
q590,25,Burundi
q590,26,Benin
q590,27,Saint Barth&eacute;lemy
q590,28,Bermuda
q590,29,Brunei Darussalam
q590,30,"Bolivia, Plurinational State of"
q590,31,Brazil
q590,32,Bahamas
q590,33,Bhutan
q590,34,Bouvet Island
q590,35,Botswana
q590,36,Belarus
q590,37,Belize
q590,38,Canada
q590,39,Cocos (Keeling) Islands
q590,40,"Congo, the Democratic Republic of the"
q590,41,Central African Republic
q590,42,Congo
q590,43,Switzerland
q590,44,C&ocirc;te dIvoire
q590,45,Cook Islands
q590,46,Chile
q590,47,Cameroon
q590,48,China
q590,49,Colombia
q590,50,Costa Rica
q590,51,Cuba
q590,52,Cape Verde
q590,53,Christmas Island
q590,54,Cyprus
q590,55,Czech Republic
q590,56,Germany
q590,57,Djibouti
q590,58,Denmark
q590,59,Dominica
q590,60,Dominican Republic
q590,61,Algeria
q590,62,Ecuador
q590,63,Estonia
q590,64,Egypt
q590,65,Western Sahara
q590,66,Eritrea
q590,67,Spain
q590,68,Ethiopia
q590,69,Finland
q590,70,Fiji
q590,71,Falkland Islands (Malvinas)
q590,72,"Micronesia, Federated States of"
q590,73,Faroe Islands
q590,74,France
q590,75,Gabon
q590,76,United Kingdom
q590,77,Grenada
q590,78,Georgia
q590,79,French Guiana
q590,80,Guernsey
q590,81,Ghana
q590,82,Gibraltar
q590,83,Greenland
q590,84,Gambia
q590,85,Guinea
q590,86,Guadeloupe
q590,87,Equatorial Guinea
q590,88,Greece
q590,89,South Georgia and the South Sandwich Islands
q590,90,Guatemala
q590,92,Guinea-Bissau
q590,93,Guyana
q590,94,Hong Kong
q590,95,Heard Island and McDonald Islands
q590,96,Honduras
q590,97,Croatia
q590,98,Haiti
q590,99,Hungary
q590,100,Indonesia
q590,101,Ireland
q590,102,Israel
q590,103,Isle of Man
q590,104,India
q590,105,British Indian Ocean Territory
q590,106,Iraq
q590,107,"Iran,  Islamic Republic of"
q590,108,Iceland
q590,109,Italy
q590,110,Jersey
q590,111,Jamaica
q590,112,Jordan
q590,113,Japan
q590,114,Kenya
q590,115,Kyrgyzstan
q590,116,Cambodia
q590,117,Kiribati
q590,118,Comoros
q590,119,Saint Kitts and Nevis
q590,120,"Korea,  Democratic Peoples Republic of"
q590,121,"Korea, Republic of"
q590,122,Kuwait
q590,123,Cayman Islands
q590,124,Kazakhstan
q590,125,Lao Peoples Democratic Republic
q590,126,Lebanon
q590,127,Saint Lucia
q590,128,Liechtenstein
q590,129,Sri Lanka
q590,130,Liberia
q590,131,Lesotho
q590,132,Lithuania
q590,133,Luxembourg
q590,134,Latvia
q590,135,Libyan Arab Jamahiriya
q590,136,Morocco
q590,137,Monaco
q590,138,"Moldova,  Republic of"
q590,139,Montenegro
q590,140,Saint Martin (French part)
q590,141,Madagascar
q590,142,Marshall Islands
q590,143,"Macedonia,  the former Yugoslav Republic of"
q590,144,Mali
q590,145,Myanmar
q590,146,Mongolia
q590,147,Macao
q590,148,Northern Mariana Islands
q590,149,Martinique
q590,150,Mauritania
q590,151,Montserrat
q590,152,Malta
q590,153,Mauritius
q590,154,Maldives
q590,155,Malawi
q590,156,Mexico
q590,157,Malaysia
q590,158,Mozambique
q590,159,Namibia
q590,160,New Caledonia
q590,161,Niger
q590,162,Norfolk Island
q590,163,Nigeria
q590,164,Nicaragua
q590,165,Netherlands
q590,166,Norway
q590,167,Nepal
q590,168,Nauru
q590,169,Niue
q590,170,New Zealand
q590,171,Oman
q590,172,Panama
q590,173,Peru
q590,174,French Polynesia
q590,175,Papua New Guinea
q590,176,Philippines
q590,177,Pakistan
q590,178,Poland
q590,179,Saint Pierre and Miquelon
q590,180,Pitcairn
q590,182,"Palestinian Territory,  Occupied"
q590,183,Portugal
q590,184,Palau
q590,185,Paraguay
q590,186,Qatar
q590,187,R&eacute; union
q590,188,Romania
q590,189,Serbia
q590,190,Russian Federation
q590,191,Rwanda
q590,192,Saudi Arabia
q590,193,Solomon Islands
q590,194,Seychelles
q590,195,Sudan
q590,196,Sweden
q590,197,Singapore
q590,198,"Saint Helena,  Ascension and Tristan da Cunha"
q590,199,Slovenia
q590,200,Svalbard and Jan Mayen
q590,201,Slovakia
q590,202,Sierra Leone
q590,203,San Marino
q590,204,Senegal
q590,205,Somalia
q590,206,Suriname
q590,207,Sao Tome and Principe
q590,208,El Salvador
q590,209,Syrian Arab Republic
q590,210,Swaziland
q590,211,Turks and Caicos Islands
q590,212,Chad
q590,213,French Southern Territories
q590,214,Togo
q590,215,Thailand
q590,216,Tajikistan
q590,217,Tokelau
q590,218,Timor-Leste
q590,219,Turkmenistan
q590,220,Tunisia
q590,221,Tonga
q590,222,Turkey
q590,223,Trinidad and Tobago
q590,224,Tuvalu
q590,225,"Taiwan, Province of China"
q590,226,"Tanzania, United Republic of"
q590,227,Ukraine
q590,228,Uganda
q590,229,United States Minor Outlying Islands
q590,230,United States
q590,231,Uruguay
q590,232,Uzbekistan
q590,233,Holy See (Vatican City State)
q590,234,Saint Vincent and the Grenadines
q590,235,"Venezuela, Bolivarian Republic of"
q590,236,"Virgin Islands, British"
q590,238,Vietnam
q590,239,Vanuatu
q590,240,Wallis and Futuna
q590,241,Samoa
q590,242,Yemen
q590,243,Mayotte
q590,244,South Africa
q590,245,Zambia
q590,246,Zimbabwe
q590,999,--- Not in this country list ---
q9640,1,Excellent
q9640,2,Very good
q9640,3,Good
q9640,4,Fair
q9640,5,Poor
q9790,0,--- Please select a country ---
q9790,1,Andorra
q9790,2,United Arab Emirates
q9790,3,Afghanistan
q9790,4,Antigua and Barbuda
q9790,5,Anguilla
q9790,6,Albania
q9790,7,Armenia
q9790,8,Netherlands Antilles
q9790,9,Angola
q9790,10,Antarctica
q9790,11,Argentina
q9790,13,Austria
q9790,14,Australia
q9790,15,Aruba
q9790,16,&Aring;land Islands
q9790,17,Azerbaijan
q9790,18,Bosnia and Herzegovina
q9790,19,Barbados
q9790,20,Bangladesh
q9790,21,Belgium
q9790,22,Burkina Faso
q9790,23,Bulgaria
q9790,24,Bahrain
q9790,25,Burundi
q9790,26,Benin
q9790,27,Saint Barth&eacute;lemy
q9790,28,Bermuda
q9790,29,Brunei Darussalam
q9790,30,"Bolivia, Plurinational State of"
q9790,31,Brazil
q9790,32,Bahamas
q9790,33,Bhutan
q9790,34,Bouvet Island
q9790,35,Botswana
q9790,36,Belarus
q9790,37,Belize
q9790,38,Canada
q9790,39,Cocos (Keeling) Islands
q9790,40,"Congo, the Democratic Republic of the"
q9790,41,Central African Republic
q9790,42,Congo
q9790,43,Switzerland
q9790,44,C&ocirc;te dIvoire
q9790,45,Cook Islands
q9790,46,Chile
q9790,47,Cameroon
q9790,48,China
q9790,49,Colombia
q9790,50,Costa Rica
q9790,51,Cuba
q9790,52,Cape Verde
q9790,53,Christmas Island
q9790,54,Cyprus
q9790,55,Czech Republic
q9790,56,Germany
q9790,57,Djibouti
q9790,58,Denmark
q9790,59,Dominica
q9790,60,Dominican Republic
q9790,61,Algeria
q9790,62,Ecuador
q9790,63,Estonia
q9790,64,Egypt
q9790,65,Western Sahara
q9790,66,Eritrea
q9790,67,Spain
q9790,68,Ethiopia
q9790,69,Finland
q9790,70,Fiji
q9790,71,Falkland Islands (Malvinas)
q9790,72,"Micronesia, Federated States of"
q9790,73,Faroe Islands
q9790,74,France
q9790,75,Gabon
q9790,76,United Kingdom
q9790,77,Grenada
q9790,78,Georgia
q9790,79,French Guiana
q9790,80,Guernsey
q9790,81,Ghana
q9790,82,Gibraltar
q9790,83,Greenland
q9790,84,Gambia
q9790,85,Guinea
q9790,86,Guadeloupe
q9790,87,Equatorial Guinea
q9790,88,Greece
q9790,89,South Georgia and the South Sandwich Islands
q9790,90,Guatemala
q9790,92,Guinea-Bissau
q9790,93,Guyana
q9790,94,Hong Kong
q9790,95,Heard Island and McDonald Islands
q9790,96,Honduras
q9790,97,Croatia
q9790,98,Haiti
q9790,99,Hungary
q9790,100,Indonesia
q9790,101,Ireland
q9790,102,Israel
q9790,103,Isle of Man
q9790,104,India
q9790,105,British Indian Ocean Territory
q9790,106,Iraq
q9790,107,"Iran,  Islamic Republic of"
q9790,108,Iceland
q9790,109,Italy
q9790,110,Jersey
q9790,111,Jamaica
q9790,112,Jordan
q9790,113,Japan
q9790,114,Kenya
q9790,115,Kyrgyzstan
q9790,116,Cambodia
q9790,117,Kiribati
q9790,118,Comoros
q9790,119,Saint Kitts and Nevis
q9790,120,"Korea,  Democratic Peoples Republic of"
q9790,121,"Korea, Republic of"
q9790,122,Kuwait
q9790,123,Cayman Islands
q9790,124,Kazakhstan
q9790,125,Lao Peoples Democratic Republic
q9790,126,Lebanon
q9790,127,Saint Lucia
q9790,128,Liechtenstein
q9790,129,Sri Lanka
q9790,130,Liberia
q9790,131,Lesotho
q9790,132,Lithuania
q9790,133,Luxembourg
q9790,134,Latvia
q9790,135,Libyan Arab Jamahiriya
q9790,136,Morocco
q9790,137,Monaco
q9790,138,"Moldova,  Republic of"
q9790,139,Montenegro
q9790,140,Saint Martin (French part)
q9790,141,Madagascar
q9790,142,Marshall Islands
q9790,143,"Macedonia,  the former Yugoslav Republic of"
q9790,144,Mali
q9790,145,Myanmar
q9790,146,Mongolia
q9790,147,Macao
q9790,148,Northern Mariana Islands
q9790,149,Martinique
q9790,150,Mauritania
q9790,151,Montserrat
q9790,152,Malta
q9790,153,Mauritius
q9790,154,Maldives
q9790,155,Malawi
q9790,156,Mexico
q9790,157,Malaysia
q9790,158,Mozambique
q9790,159,Namibia
q9790,160,New Caledonia
q9790,161,Niger
q9790,162,Norfolk Island
q9790,163,Nigeria
q9790,164,Nicaragua
q9790,165,Netherlands
q9790,166,Norway
q9790,167,Nepal
q9790,168,Nauru
q9790,169,Niue
q9790,170,New Zealand
q9790,171,Oman
q9790,172,Panama
q9790,173,Peru
q9790,174,French Polynesia
q9790,175,Papua New Guinea
q9790,176,Philippines
q9790,177,Pakistan
q9790,178,Poland
q9790,179,Saint Pierre and Miquelon
q9790,180,Pitcairn
q9790,182,"Palestinian Territory,  Occupied"
q9790,183,Portugal
q9790,184,Palau
q9790,185,Paraguay
q9790,186,Qatar
q9790,187,R&eacute; union
q9790,188,Romania
q9790,189,Serbia
q9790,190,Russian Federation
q9790,191,Rwanda
q9790,192,Saudi Arabia
q9790,193,Solomon Islands
q9790,194,Seychelles
q9790,195,Sudan
q9790,196,Sweden
q9790,197,Singapore
q9790,198,"Saint Helena,  Ascension and Tristan da Cunha"
q9790,199,Slovenia
q9790,200,Svalbard and Jan Mayen
q9790,201,Slovakia
q9790,202,Sierra Leone
q9790,203,San Marino
q9790,204,Senegal
q9790,205,Somalia
q9790,206,Suriname
q9790,207,Sao Tome and Principe
q9790,208,El Salvador
q9790,209,Syrian Arab Republic
q9790,210,Swaziland
q9790,211,Turks and Caicos Islands
q9790,212,Chad
q9790,213,French Southern Territories
q9790,214,Togo
q9790,215,Thailand
q9790,216,Tajikistan
q9790,217,Tokelau
q9790,218,Timor-Leste
q9790,219,Turkmenistan
q9790,220,Tunisia
q9790,221,Tonga
q9790,222,Turkey
q9790,223,Trinidad and Tobago
